grass,1.76,68,1.43,148.36,1.94,2.24,163.59,139.34,142.15,19.56,21.61,20.2,3.67,0.58,0.68,6.25,1.17,0.9,0.08,74,2974.94,1.61,1070,0.84,145.46,1.88,1.73,184.08,121.91,130.4,18.75,14.31,13.18,1.97,0.79,0.81,7.67,2.01,0.5,0.2,226,1354.07,2.13,1428,1.61,143,2.56,2.17,184.3,117.18,127.52,22.36,20.4,18.39,1.09,0.79,0.69,8.02,1.76,0.55,0.22,328,1408.47,2.13,1428,1.61,143,2.56,2.17,184.3,117.18,127.52,22.36,20.4,18.39,1.09,0.79,0.69,8.02,1.76,0.55,0.22,328,1408.47,2.13,1428,1.61,143,2.56,2.17,184.3,117.18,127.52,22.36,20.4,18.39,1.09,0.79,0.69,8.02,1.76,0.55,0.22,328,1408.47,2.13,1428,1.61,143,2.56,2.17,184.3,117.18,127.52,22.36,20.4,18.39,1.09,0.79,0.69,8.02,1.76,0.55,0.22,328,1408.47,2.13,1428,1.61,143,2.56,2.17,184.3,117.18,127.52,22.36,20.4,18.39,1.09,0.79,0.69,8.02,1.76,0.55,0.22,328,1408.47
building,3.29,322,1.86,204.65,3.29,3.85,187.47,223.98,202.5,5.71,5.76,5.56,2.65,0.27,0.47,6.22,1.04,0.94,-0.09,276,4327.93,1.64,1792,0.69,194.79,1.47,1.67,179.22,212.16,192.97,9.63,10.72,10.72,1.19,0.6,0.84,6.93,2.16,0.43,-0.08,282,2162.72,1.64,1792,0.69,194.79,1.47,1.67,179.22,212.16,192.97,9.63,10.72,10.72,1.19,0.6,0.84,6.93,2.16,0.43,-0.08,282,2162.72,1.68,1840,0.72,193.99,1.51,1.73,179.42,210.5,192.05,10.52,16.16,13.33,1.26,0.6,0.85,6.98,2.15,0.45,-0.08,296,2137.41,2.84,2666,1.62,194.74,2.21,2.91,180.52,208.06,195.62,21.81,25.27,22.98,1.31,0.78,0.72,7.84,1.91,0.35,-0.07,602,1429.69,2.84,2666,1.62,194.74,2.21,2.91,180.52,208.06,195.62,21.81,25.27,22.98,1.31,0.78,0.72,7.84,1.91,0.35,-0.07,602,1429.69,2.84,2666,1.62,194.74,2.21,2.91,180.52,208.06,195.62,21.81,25.27,22.98,1.31,0.78,0.72,7.84,1.91,0.35,-0.07,602,1429.69
concrete,2.02,579,1.04,240,1.94,2.1,216.64,251.56,251.8,8.55,5.45,4.95,1.55,0.49,0.77,6.8,1.82,0.61,-0.07,202,3269.82,2,593,1.11,239.14,1.91,2.09,215.86,250.6,250.96,9.97,8.32,7.4,1.56,0.55,0.76,6.82,1.82,0.62,-0.07,204,2662.29,1.88,2456,1.5,243.53,1.92,1.92,227.13,251.69,251.78,11.2,6.88,6.33,1.36,0.73,0.68,7.17,1.89,0.49,-0.05,380,1671.91,2.3,2729,1.56,243.2,2.05,2.32,228.92,250.5,250.19,12.3,8.48,8.64,1.14,0.71,0.73,7.26,1.9,0.33,-0.05,484,1794.69,2.3,2729,1.56,243.2,2.05,2.32,228.92,250.5,250.19,12.3,8.48,8.64,1.14,0.71,0.73,7.26,1.9,0.33,-0.05,484,1794.69,2.3,2729,1.56,243.2,2.05,2.32,228.92,250.5,250.19,12.3,8.48,8.64,1.14,0.71,0.73,7.26,1.9,0.33,-0.05,484,1794.69,3.13,8031,1.79,232.57,2.53,3.37,212.09,242.07,243.56,20.26,15.39,14.46,2.16,0.85,0.46,7.84,1.33,0.78,-0.07,1208,902.27
grass,1.95,81,2.32,137.11,3.85,2.17,171.9,114.05,125.38,17.05,10.87,11.32,1.85,0.67,0.47,6.42,1.16,0.54,0.2,78,3138.07,2.43,966,1.63,154.72,2.86,2.54,189.64,133.55,140.96,17.19,13.14,11.85,1.65,0.77,0.71,7.4,1.62,0.61,0.17,316,1535.89,2.43,966,1.63,154.72,2.86,2.54,189.64,133.55,140.96,17.19,13.14,11.85,1.65,0.77,0.71,7.4,1.62,0.61,0.17,316,1535.89,3.09,2173,1.4,166.64,2.13,3.11,197.97,146.79,155.16,24.09,24.17,23.12,1.24,0.83,0.73,8.18,1.91,0.36,0.15,580,1161.95,3.09,2173,1.4,166.64,2.13,3.11,197.97,146.79,155.16,24.09,24.17,23.12,1.24,0.83,0.73,8.18,1.91,0.36,0.15,580,1161.95,3.09,2173,1.4,166.64,2.13,3.11,197.97,146.79,155.16,24.09,24.17,23.12,1.24,0.83,0.73,8.18,1.91,0.36,0.15,580,1161.95,5.81,8414,2.46,150.21,3.98,6.3,183.85,128.41,138.39,44.37,38.37,36.92,2.18,0.89,0.42,9.11,1.25,0.64,0.18,2312,720.68
building,1.27,401,0.56,232.74,1.26,1.3,205,245.35,247.86,12.57,10.67,9.89,1.14,0.6,0.9,7.07,2.13,0.29,-0.09,104,2706.82,1.27,401,0.56,232.74,1.26,1.3,205,245.35,247.86,12.57,10.67,9.89,1.14,0.6,0.9,7.07,2.13,0.29,-0.09,104,2706.82,1.27,401,0.56,232.74,1.26,1.3,205,245.35,247.86,12.57,10.67,9.89,1.14,0.6,0.9,7.07,2.13,0.29,-0.09,104,2706.82,1.45,2902,0.81,222.5,1.43,1.47,199.52,231.61,236.37,24.8,22.25,20.56,1.08,0.83,0.81,8.24,2.24,0.09,-0.07,316,1159.58,1.45,2902,0.81,222.5,1.43,1.47,199.52,231.61,236.37,24.8,22.25,20.56,1.08,0.83,0.81,8.24,2.24,0.09,-0.07,316,1159.58,1.45,2902,0.81,222.5,1.43,1.47,199.52,231.61,236.37,24.8,22.25,20.56,1.08,0.83,0.81,8.24,2.24,0.09,-0.07,316,1159.58,1.45,2902,0.81,222.5,1.43,1.47,199.52,231.61,236.37,24.8,22.25,20.56,1.08,0.83,0.81,8.24,2.24,0.09,-0.07,316,1159.58
building,2.6,255,1.52,176.44,2.53,2.85,150.05,186.82,192.45,8.65,8.19,8.14,2.06,0.66,0.58,6.58,1.4,0.72,-0.11,182,2396.75,2.8,369,1.32,174.16,2.29,3.2,148.34,184.19,189.96,8.43,8.66,8.46,2.61,0.65,0.56,6.74,1.38,0.79,-0.11,246,2578.95,1.66,986,0.97,187.56,1.62,1.88,164.97,196.29,201.42,22.54,14.68,14.48,2.56,0.9,0.85,7.63,1.72,0.81,-0.09,236,671.11,1.66,986,0.97,187.56,1.62,1.88,164.97,196.29,201.42,22.54,14.68,14.48,2.56,0.9,0.85,7.63,1.72,0.81,-0.09,236,671.11,1.66,986,0.97,187.56,1.62,1.88,164.97,196.29,201.42,22.54,14.68,14.48,2.56,0.9,0.85,7.63,1.72,0.81,-0.09,236,671.11,1.66,986,0.97,187.56,1.62,1.88,164.97,196.29,201.42,22.54,14.68,14.48,2.56,0.9,0.85,7.63,1.72,0.81,-0.09,236,671.11,1.66,986,0.97,187.56,1.62,1.88,164.97,196.29,201.42,22.54,14.68,14.48,2.56,0.9,0.85,7.63,1.72,0.81,-0.09,236,671.11
concrete,3.02,395,1.56,227.8,2.41,3.5,202.05,239.83,241.53,5.13,4.93,4.93,2.78,0.28,0.65,6.11,1.39,0.83,-0.09,278,4135.53,2.18,3392,1.34,222.03,2.29,3.58,198.08,233.47,234.55,8.13,8.97,8.99,8.46,0.59,0.8,6.79,0.96,0.98,-0.08,834,2291.27,2.52,5283,1.9,223.08,2.78,3.72,199.56,234.41,235.28,8.63,10.36,10.44,6.49,0.66,0.66,6.88,0.87,0.98,-0.08,1082,1980.02,4.41,8130,3.19,221.12,7.78,4.76,198.2,232.17,232.97,9.63,12.57,12.56,2.2,0.72,0.27,7.04,0.82,0.84,-0.08,1718,1679.56,4.33,8692,3.1,222.27,7.27,4.69,199.54,233.26,234.01,10.86,13,12.93,2.2,0.79,0.33,7.19,0.87,0.84,-0.08,1750,1372.43,4.4,8975,3.05,221.52,7.04,4.77,199.75,232.02,232.78,11.47,14.89,14.8,2.2,0.79,0.36,7.24,0.9,0.84,-0.07,1806,1305.34,4.4,8975,3.05,221.52,7.04,4.77,199.75,232.02,232.78,11.47,14.89,14.8,2.2,0.79,0.36,7.24,0.9,0.84,-0.07,1806,1305.34
tree,2.4,186,1.87,148.4,3.33,2.64,218.06,104.52,122.62,12.74,11.69,12.74,1.77,0.66,0.59,6.9,1.35,0.71,0.35,144,2795.23,2.4,186,1.87,148.4,3.33,2.64,218.06,104.52,122.62,12.74,11.69,12.74,1.77,0.66,0.59,6.9,1.35,0.71,0.35,144,2795.23,2.4,186,1.87,148.4,3.33,2.64,218.06,104.52,122.62,12.74,11.69,12.74,1.77,0.66,0.59,6.9,1.35,0.71,0.35,144,2795.23,4.18,1387,2.38,120.8,5.44,4.38,171.61,88.62,102.18,41.75,25.22,28.31,1.63,0.91,0.39,8.78,1.33,0.44,0.32,652,681.77,4.18,1387,2.38,120.8,5.44,4.38,171.61,88.62,102.18,41.75,25.22,28.31,1.63,0.91,0.39,8.78,1.33,0.44,0.32,652,681.77,4.59,1738,2.21,127.56,5.43,4.68,167.99,103.23,111.45,40.15,42.35,35.04,1.31,0.89,0.39,8.91,1.47,0.22,0.24,780,788.53,4.59,1738,2.21,127.56,5.43,4.68,167.99,103.23,111.45,40.15,42.35,35.04,1.31,0.89,0.39,8.91,1.47,0.22,0.24,780,788.53
tree,3.42,500,1.8,46.92,3.33,4.2,66.01,33.9,40.85,9.96,6.58,6.91,3.62,0.68,0.44,7.09,0.92,0.93,0.32,376,2922.25,3.28,816,2.21,53.63,3.25,4.13,76.47,38.16,46.27,19.73,10.51,11.81,3.87,0.81,0.44,7.72,0.94,0.93,0.33,472,1494.91,3.31,1131,1.79,61.73,3.84,3.64,86.82,44.77,53.59,28.81,17.93,18.89,2.35,0.85,0.47,8.2,1.17,0.88,0.32,490,1132.99,2.87,1217,1.81,65.3,3.57,3.17,92.5,47.07,56.32,35.06,19.41,20.93,2.35,0.89,0.52,8.34,1.22,0.88,0.33,442,825.07,2.76,3087,1.52,62.21,2.54,3.08,85.19,46.54,54.91,41.25,20.05,21.41,2.55,0.92,0.63,8.75,1.3,0.9,0.29,684,602.76,2.76,3087,1.52,62.21,2.54,3.08,85.19,46.54,54.91,41.25,20.05,21.41,2.55,0.92,0.63,8.75,1.3,0.9,0.29,684,602.76,2.76,3087,1.52,62.21,2.54,3.08,85.19,46.54,54.91,41.25,20.05,21.41,2.55,0.92,0.63,8.75,1.3,0.9,0.29,684,602.76
asphalt,2.1,733,1.26,71.05,2.13,2.64,57.96,74.67,80.52,6.47,7.01,7.17,3.9,0.34,0.67,6.51,1.34,0.92,-0.13,286,3789.41,2.12,1250,1.55,73.95,1.8,2.76,60.51,77.63,83.72,10.23,11.07,11.72,4.28,0.46,0.72,6.9,1.24,0.92,-0.12,390,2724.67,2.16,1663,1.49,77.74,1.83,2.54,63.89,81.62,87.72,12.99,13.91,14.58,3.16,0.67,0.75,7.21,1.39,0.89,-0.12,414,2070.02,2.16,1663,1.49,77.74,1.83,2.54,63.89,81.62,87.72,12.99,13.91,14.58,3.16,0.67,0.75,7.21,1.39,0.89,-0.12,414,2070.02,4.48,4380,2.43,89.96,4.02,4.5,76.08,94.4,99.41,21.48,22.98,22.42,1.15,0.76,0.43,8.03,1.26,0.61,-0.11,1192,1513.09,4.48,4380,2.43,89.96,4.02,4.5,76.08,94.4,99.41,21.48,22.98,22.42,1.15,0.76,0.43,8.03,1.26,0.61,-0.11,1192,1513.09,3.88,4579,2.37,94.08,3.85,3.93,79.87,98.71,103.66,28.81,31.41,30.91,1.15,0.78,0.47,8.17,1.31,0.58,-0.11,1064,1179.78
tree,2.22,214,1.5,104.7,2.62,2.73,150.28,74.57,89.27,19.73,14.73,14.99,3.32,0.74,0.57,7.26,1.15,0.91,0.34,160,2333.27,2.15,238,1.37,101.78,2.54,2.72,144.95,73.25,87.14,25.35,16.02,16.9,3.6,0.79,0.6,7.39,1.09,0.93,0.33,168,1685.76,2.88,699,1.24,86.55,2.47,3.04,117.04,66.09,76.52,35.57,20.3,22.04,1.79,0.88,0.71,8.25,1.75,0.56,0.28,322,988.87,2.88,699,1.24,86.55,2.47,3.04,117.04,66.09,76.52,35.57,20.3,22.04,1.79,0.88,0.71,8.25,1.75,0.56,0.28,322,988.87,4.31,5306,3.42,111.17,6.54,4.44,145.27,88.66,99.6,50.42,33.3,34.09,1.59,0.91,0.36,9.23,1.04,0.67,0.24,1294,654.82,4.79,6922,3.48,104.92,6.7,4.95,132.07,86.49,96.21,53.3,35.82,36.15,1.6,0.92,0.36,9.2,1.11,0.46,0.21,1648,589.41,5.63,9413,3.15,108.99,7.88,5.65,133.17,92.32,101.48,54.67,41.43,41.17,1.03,0.91,0.39,9.26,1.24,0.19,0.18,2194,605.92
building,1.19,942,0.47,221.64,1.15,1.4,194.22,238.06,232.65,7.89,8.62,8.5,3,0.5,0.96,6.77,1.75,0.81,-0.1,172,2988.03,1.19,942,0.47,221.64,1.15,1.4,194.22,238.06,232.65,7.89,8.62,8.5,3,0.5,0.96,6.77,1.75,0.81,-0.1,172,2988.03,1.65,1105,1.66,223.16,2.24,1.71,197.95,237.98,233.55,13.33,10.6,10.19,1.4,0.67,0.62,7.13,1.66,0.72,-0.09,228,1944.2,1.65,1105,1.66,223.16,2.24,1.71,197.95,237.98,233.55,13.33,10.6,10.19,1.4,0.67,0.62,7.13,1.66,0.72,-0.09,228,1944.2,1.63,3115,0.68,229.23,1.54,1.65,206.65,241.09,239.94,18.56,18.62,17.65,1.14,0.79,0.85,7.81,2.23,0.15,-0.08,368,1328.66,1.63,3115,0.68,229.23,1.54,1.65,206.65,241.09,239.94,18.56,18.62,17.65,1.14,0.79,0.85,7.81,2.23,0.15,-0.08,368,1328.66,1.63,3115,0.68,229.23,1.54,1.65,206.65,241.09,239.94,18.56,18.62,17.65,1.14,0.79,0.85,7.81,2.23,0.15,-0.08,368,1328.66
asphalt,1.81,147,1.36,75.19,1.68,1.94,65.37,78.11,82.08,16.26,13.01,13.62,1.46,0.69,0.78,6.64,1.71,0.48,-0.09,94,2679.42,2.41,336,2.09,86.01,2.95,2.56,82.45,85.01,90.59,37.55,29.95,29.53,1.47,0.77,0.67,7.66,1.57,0.59,-0.02,188,1993.63,3.16,844,1.82,79.17,2.7,3.37,70.6,81.07,85.84,28.65,23.21,22.81,1.86,0.73,0.38,7.86,1.3,0.66,-0.07,392,2036.9,3.99,2217,2.06,73.18,3.68,4.19,72.78,70.43,76.34,35.62,26.13,25.52,1.7,0.83,0.54,8.6,1.45,0.52,0.02,790,1383.45,3.99,2217,2.06,73.18,3.68,4.19,72.78,70.43,76.34,35.62,26.13,25.52,1.7,0.83,0.54,8.6,1.45,0.52,0.02,790,1383.45,5.19,4884,2.29,85.1,3.99,5.53,94.55,76.32,84.44,46.69,36.69,36.74,1.99,0.88,0.3,9.16,1.11,0.8,0.11,1546,912.97,5.19,4884,2.29,85.1,3.99,5.53,94.55,76.32,84.44,46.69,36.69,36.74,1.99,0.88,0.3,9.16,1.11,0.8,0.11,1546,912.97
grass,2.41,246,1.49,152.1,2.11,2.61,201.5,119.24,135.57,12.52,12.42,11.97,2.04,0.73,0.7,6.83,1.56,0.7,0.26,164,2054.65,2.77,1018,2.33,154.75,3.33,2.82,197.68,125.3,141.26,21.74,22.93,21.16,1.31,0.73,0.68,8.01,1.74,0.2,0.22,360,1860.08,3.05,1526,3.14,156.07,5.66,3.28,197.44,127.26,143.49,29.33,21.35,21.61,2.11,0.81,0.43,8.38,1,0.84,0.22,512,1346.32,4.17,2121,2.86,159.24,4.1,4.48,192.32,135.7,149.7,35.14,40.77,37.62,2.09,0.79,0.41,8.65,1.11,0.69,0.17,826,1509.05,4.77,2564,2.66,152.41,3.71,5.13,183.12,130.15,143.95,40.51,41.45,38.87,2.06,0.83,0.42,8.94,1.15,0.73,0.17,1040,1272.04,4.77,2564,2.66,152.41,3.71,5.13,183.12,130.15,143.95,40.51,41.45,38.87,2.06,0.83,0.42,8.94,1.15,0.73,0.17,1040,1272.04,4.39,6273,1.79,153.4,2.96,4.93,193.71,126.13,140.35,36.71,39.33,35.39,2.63,0.87,0.46,8.84,1.24,0.85,0.21,1562,909.73
tree,1.91,194,0.83,94.07,2.13,2.19,146.58,62.54,73.09,23.96,16.34,17.26,2.52,0.79,0.77,7.2,1.54,0.81,0.4,122,1834.02,3.97,803,2.46,91.24,4.24,4.13,138.18,62.99,72.55,34.99,19.14,19.71,1.61,0.88,0.41,8.42,1.26,0.48,0.37,468,939.41,3.97,803,2.46,91.24,4.24,4.13,138.18,62.99,72.55,34.99,19.14,19.71,1.61,0.88,0.41,8.42,1.26,0.48,0.37,468,939.41,3.97,803,2.46,91.24,4.24,4.13,138.18,62.99,72.55,34.99,19.14,19.71,1.61,0.88,0.41,8.42,1.26,0.48,0.37,468,939.41,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66
building,1.49,605,0.74,217.15,1.55,1.61,184.53,230.17,236.75,8.58,7.83,7.46,2,0.59,0.82,6.62,1.78,0.76,-0.11,158,2349.51,1.49,605,0.74,217.15,1.55,1.61,184.53,230.17,236.75,8.58,7.83,7.46,2,0.59,0.82,6.62,1.78,0.76,-0.11,158,2349.51,1.49,605,0.74,217.15,1.55,1.61,184.53,230.17,236.75,8.58,7.83,7.46,2,0.59,0.82,6.62,1.78,0.76,-0.11,158,2349.51,1.49,1158,0.84,225.89,1.27,1.53,193.54,240.12,244.01,12.71,12.54,9.93,1.44,0.81,0.9,7.25,2.11,0.43,-0.11,208,1342.62,1.49,1158,0.84,225.89,1.27,1.53,193.54,240.12,244.01,12.71,12.54,9.93,1.44,0.81,0.9,7.25,2.11,0.43,-0.11,208,1342.62,1.49,1158,0.84,225.89,1.27,1.53,193.54,240.12,244.01,12.71,12.54,9.93,1.44,0.81,0.9,7.25,2.11,0.43,-0.11,208,1342.62,1.49,1158,0.84,225.89,1.27,1.53,193.54,240.12,244.01,12.71,12.54,9.93,1.44,0.81,0.9,7.25,2.11,0.43,-0.11,208,1342.62
pool,1.64,88,1.35,150.48,2.59,1.92,79.69,157.86,213.89,13.27,20.17,26.15,2.29,0.65,0.71,6.38,1.42,0.72,-0.33,72,3193.42,1.79,127,1.31,138.76,2.18,1.91,74.46,143.5,198.31,16.97,28.75,33.75,1.73,0.72,0.77,6.78,1.64,0.54,-0.32,86,2493.58,1.79,127,1.31,138.76,2.18,1.91,74.46,143.5,198.31,16.97,28.75,33.75,1.73,0.72,0.77,6.78,1.64,0.54,-0.32,86,2493.58,2.13,288,1.83,152.25,2.41,2.39,137.27,144.98,174.51,62.91,38.2,40.9,2.28,0.94,0.66,7.45,1.42,0.73,-0.03,162,463.75,2.13,288,1.83,152.25,2.41,2.39,137.27,144.98,174.51,62.91,38.2,40.9,2.28,0.94,0.66,7.45,1.42,0.73,-0.03,162,463.75,2.13,288,1.83,152.25,2.41,2.39,137.27,144.98,174.51,62.91,38.2,40.9,2.28,0.94,0.66,7.45,1.42,0.73,-0.03,162,463.75,4.24,7118,1.83,87.43,3.74,4.5,95.6,79.44,87.25,49.28,42.52,43.81,1.99,0.9,0.38,9.07,1.23,0.81,0.09,1518,728.33
grass,1.96,111,1.37,153.49,1.99,2.14,180.47,134.51,145.48,13.09,18.05,14.85,1.31,0.61,0.72,6.49,1.68,0.16,0.15,90,2804.09,1.27,192,0.54,139.33,1.63,1.37,161.64,123.57,132.79,29.19,22.83,22.13,1.85,0.88,0.84,7.01,1.85,0.57,0.13,76,786.72,1.27,192,0.54,139.33,1.63,1.37,161.64,123.57,132.79,29.19,22.83,22.13,1.85,0.88,0.84,7.01,1.85,0.57,0.13,76,786.72,1.27,192,0.54,139.33,1.63,1.37,161.64,123.57,132.79,29.19,22.83,22.13,1.85,0.88,0.84,7.01,1.85,0.57,0.13,76,786.72,1.27,192,0.54,139.33,1.63,1.37,161.64,123.57,132.79,29.19,22.83,22.13,1.85,0.88,0.84,7.01,1.85,0.57,0.13,76,786.72,5.14,4467,3.26,181.89,6.06,5.58,172.35,185.22,188.1,34.79,44.3,41.46,2.16,0.87,0.53,8.96,1.17,0.63,-0.04,1492,923.05,3.95,7345,2.55,168.78,4.2,4.38,158.35,172.78,175.19,45.36,51.18,49,2.46,0.91,0.61,9.24,1.27,0.82,-0.04,1502,643.55
soil,2.41,158,1.55,201.56,2.69,2.59,201.65,203.51,199.52,9.32,10.7,9.97,1.47,0.57,0.64,6.6,1.6,0.41,0,130,3320.04,1.85,511,0.51,199.96,1.7,1.97,201.63,200.93,197.31,13.82,17.13,16.9,1.56,0.66,0.88,7.36,2.08,0.44,0,178,2157.8,2.9,1696,2.07,203.09,2.99,2.93,221.28,194.27,193.71,20.7,20.48,15.12,1.07,0.87,0.63,7.83,1.81,0.14,0.06,482,880.6,2.9,1696,2.07,203.09,2.99,2.93,221.28,194.27,193.71,20.7,20.48,15.12,1.07,0.87,0.63,7.83,1.81,0.14,0.06,482,880.6,4.45,3141,2.46,197.09,4.41,4.73,218.55,185.79,186.92,26.53,28.05,23.24,1.87,0.87,0.32,8.09,1.11,0.84,0.08,1060,762.44,4.98,8733,2.13,197.02,2.78,5.01,210.98,190.12,189.96,23.25,25.31,22.99,1.19,0.87,0.52,8.3,1.7,0.05,0.05,1874,846.12,4.98,8733,2.13,197.02,2.78,5.01,210.98,190.12,189.96,23.25,25.31,22.99,1.19,0.87,0.52,8.3,1.7,0.05,0.05,1874,846.12
asphalt,3.55,636,2.09,72.8,3.53,3.73,60.67,76.29,81.45,9.29,8.87,8.8,1.55,0.58,0.54,6.91,1.47,0.49,-0.11,376,2673.26,3.12,1772,1.44,72.81,2.04,3.15,60.14,76.57,81.73,10.87,10.48,10.13,1.09,0.62,0.79,7.16,2.06,0.16,-0.12,530,2519.88,3.1,1885,1.31,75.06,2.53,3.18,62.17,78.96,84.05,15.02,15.72,15.32,1.39,0.63,0.78,7.3,2.05,0.26,-0.12,552,1913.83,3.93,4159,1.53,73.65,2.11,4.12,60.99,77.23,82.74,14.46,14.57,14.47,1.82,0.61,0.66,7.33,1.77,0.54,-0.12,1062,2083.22,4.86,6902,1.96,72.35,2.64,4.95,61.65,74.97,80.41,19.22,16.37,16.16,1.35,0.73,0.54,7.58,1.57,0.61,-0.1,1644,1445.97,4.82,8236,1.91,68.8,2.21,4.91,58.6,71.17,76.63,19.93,18.84,18.82,1.35,0.78,0.58,7.73,1.64,0.56,-0.1,1782,1286.18,5.83,10656,2.47,66.32,3.88,5.93,60.5,66.41,72.04,24.23,21.31,21.3,1.34,0.83,0.38,8.02,1.53,0.34,-0.05,2448,1090.86
asphalt,1.92,256,1.49,83.97,2.35,2.16,70.07,90.21,91.64,9.91,9.39,9.32,2.4,0.64,0.68,6.71,1.33,0.86,-0.13,138,2860.85,1.92,256,1.49,83.97,2.35,2.16,70.07,90.21,91.64,9.91,9.39,9.32,2.4,0.64,0.68,6.71,1.33,0.86,-0.13,138,2860.85,3.2,1195,2.51,84.05,4.33,3.24,89.33,78.34,84.48,36.97,35.09,33.32,1.06,0.86,0.52,8.39,1.44,0.53,0.07,448,1088.27,3.96,2816,2.7,71.59,4.58,4,78.97,65.05,70.75,36.66,31.32,30.5,1.19,0.86,0.1,8.75,1.19,0.42,0.1,848,1104.14,3.96,2816,2.7,71.59,4.58,4,78.97,65.05,70.75,36.66,31.32,30.5,1.19,0.86,0.1,8.75,1.19,0.42,0.1,848,1104.14,3.96,2816,2.7,71.59,4.58,4,78.97,65.05,70.75,36.66,31.32,30.5,1.19,0.86,0.1,8.75,1.19,0.42,0.1,848,1104.14,3.96,2816,2.7,71.59,4.58,4,78.97,65.05,70.75,36.66,31.32,30.5,1.19,0.86,0.1,8.75,1.19,0.42,0.1,848,1104.14
pool,2.17,115,1.48,145.5,2.6,2.42,81.39,149.49,205.62,16.21,16.2,16.53,1.77,0.61,0.59,6.51,1.4,0.64,-0.29,104,3285.12,2.08,241,1.35,162.29,2.12,2.42,108.09,171.37,207.4,41.89,40.26,33.21,2.63,0.79,0.64,7.45,1.5,0.74,-0.23,150,1767.38,1.29,338,0.5,146.42,1.56,1.47,93.27,152.89,193.11,43.31,46.17,40.75,2.56,0.81,0.89,7.63,1.81,0.73,-0.24,108,1577.25,1.29,338,0.5,146.42,1.56,1.47,93.27,152.89,193.11,43.31,46.17,40.75,2.56,0.81,0.89,7.63,1.81,0.73,-0.24,108,1577.25,1.29,338,0.5,146.42,1.56,1.47,93.27,152.89,193.11,43.31,46.17,40.75,2.56,0.81,0.89,7.63,1.81,0.73,-0.24,108,1577.25,1.29,338,0.5,146.42,1.56,1.47,93.27,152.89,193.11,43.31,46.17,40.75,2.56,0.81,0.89,7.63,1.81,0.73,-0.24,108,1577.25,1.29,338,0.5,146.42,1.56,1.47,93.27,152.89,193.11,43.31,46.17,40.75,2.56,0.81,0.89,7.63,1.81,0.73,-0.24,108,1577.25
tree,1.86,270,1.4,139.81,1.7,1.98,203.06,100.16,116.21,14.07,11.25,11.04,1.59,0.74,0.81,7.11,1.79,0.55,0.34,130,1873.5,3.24,773,1.9,143.98,2.49,3.38,198.02,110.25,123.65,21.91,20.36,19.84,1.57,0.81,0.67,7.94,1.65,0.44,0.28,376,1369.83,3.24,773,1.9,143.98,2.49,3.38,198.02,110.25,123.65,21.91,20.36,19.84,1.57,0.81,0.67,7.94,1.65,0.44,0.28,376,1369.83,4.03,1906,2.85,129.78,4.59,4.07,171.48,103.29,114.56,41.78,32.86,32.04,1.03,0.9,0.53,8.86,1.34,0.36,0.25,710,742.98,4.03,1906,2.85,129.78,4.59,4.07,171.48,103.29,114.56,41.78,32.86,32.04,1.03,0.9,0.53,8.86,1.34,0.36,0.25,710,742.98,3.42,3918,2.63,133.73,3.34,3.52,166.53,112.77,121.89,50.06,45.38,43.69,1.52,0.93,0.56,8.89,1.44,0.68,0.19,882,518.03,3.42,3918,2.63,133.73,3.34,3.52,166.53,112.77,121.89,50.06,45.38,43.69,1.52,0.93,0.56,8.89,1.44,0.68,0.19,882,518.03
concrete,2,985,1.1,239.21,2.01,2.04,214.74,251.37,251.54,7.87,6.04,5.77,1.02,0.46,0.8,6.59,2.14,0.32,-0.08,256,2822.62,2.94,1941,1.69,237.09,2.49,3.23,212.63,249.48,249.15,8.82,7.75,7.97,2.35,0.52,0.68,6.87,1.52,0.74,-0.08,570,2617.83,3.47,2786,1.73,237.17,2.28,3.65,213.54,249.12,248.84,10.39,9.52,9.67,1.72,0.53,0.72,7.05,1.76,0.58,-0.08,770,2476.71,3.47,2786,1.73,237.17,2.28,3.65,213.54,249.12,248.84,10.39,9.52,9.67,1.72,0.53,0.72,7.05,1.76,0.58,-0.08,770,2476.71,3.47,2786,1.73,237.17,2.28,3.65,213.54,249.12,248.84,10.39,9.52,9.67,1.72,0.53,0.72,7.05,1.76,0.58,-0.08,770,2476.71,3.47,2786,1.73,237.17,2.28,3.65,213.54,249.12,248.84,10.39,9.52,9.67,1.72,0.53,0.72,7.05,1.76,0.58,-0.08,770,2476.71,3.47,2786,1.73,237.17,2.28,3.65,213.54,249.12,248.84,10.39,9.52,9.67,1.72,0.53,0.72,7.05,1.76,0.58,-0.08,770,2476.71
