grass,1.79,203,1.83,152.09,2.41,2.46,193.34,123.78,139.15,14.03,13.18,10.17,4.9,0.56,0.67,6.91,0.96,0.96,0.22,140,2627.62,2.65,1207,2.03,146.54,2.15,2.71,194.33,114.07,131.21,17.18,12.26,11.82,1.04,0.74,0.51,7.68,1.62,0.4,0.26,376,1602.55,2.33,1581,1.43,150.43,1.64,2.34,196.15,119.45,135.69,17.34,17.03,15.23,1.04,0.74,0.73,7.78,1.97,0.31,0.24,372,1580.21,2.33,1581,1.43,150.43,1.64,2.34,196.15,119.45,135.69,17.34,17.03,15.23,1.04,0.74,0.73,7.78,1.97,0.31,0.24,372,1580.21,2.33,1581,1.43,150.43,1.64,2.34,196.15,119.45,135.69,17.34,17.03,15.23,1.04,0.74,0.73,7.78,1.97,0.31,0.24,372,1580.21,2.33,1581,1.43,150.43,1.64,2.34,196.15,119.45,135.69,17.34,17.03,15.23,1.04,0.74,0.73,7.78,1.97,0.31,0.24,372,1580.21,2.33,1581,1.43,150.43,1.64,2.34,196.15,119.45,135.69,17.34,17.03,15.23,1.04,0.74,0.73,7.78,1.97,0.31,0.24,372,1580.21
concrete,2,792,1,238.34,1.88,2.24,211.08,251.96,251.97,6.43,3.73,3.78,2.49,0.51,0.84,6.4,1.69,0.81,-0.09,252,2772.6,2.45,3284,1.67,238.05,2.55,2.61,212.42,250.91,250.81,7.68,6.1,6,1.92,0.53,0.62,6.63,1.63,0.63,-0.08,598,2427.18,3.06,8518,2.13,237.18,3.53,3.25,211.38,250.03,250.12,8.4,7.27,6.93,1.9,0.63,0.52,6.83,1.37,0.7,-0.08,1200,2080.68,2.82,12060,1.68,235.2,3.25,3.12,209.97,247.61,248.02,9.65,9.26,8.72,2.48,0.7,0.58,7.01,1.33,0.85,-0.08,1372,1715.65,2.82,12060,1.68,235.2,3.25,3.12,209.97,247.61,248.02,9.65,9.26,8.72,2.48,0.7,0.58,7.01,1.33,0.85,-0.08,1372,1715.65,2.82,12060,1.68,235.2,3.25,3.12,209.97,247.61,248.02,9.65,9.26,8.72,2.48,0.7,0.58,7.01,1.33,0.85,-0.08,1372,1715.65,2.82,12060,1.68,235.2,3.25,3.12,209.97,247.61,248.02,9.65,9.26,8.72,2.48,0.7,0.58,7.01,1.33,0.85,-0.08,1372,1715.65
grass,3.54,429,1.79,176.66,2.73,3.93,205.01,160.12,164.84,7.52,7.29,7.02,2.28,0.57,0.58,6.58,1.33,0.8,0.12,326,2794.4,3.54,1469,1.73,171.58,3.16,4.11,198.13,156.78,159.83,11.87,11.39,10.87,2.97,0.75,0.65,7.33,1.3,0.88,0.12,630,1634.65,2.69,3267,1.38,175.08,2.73,2.94,202.06,159.57,163.6,14,14.64,13.33,2.28,0.82,0.72,7.6,1.61,0.77,0.12,672,1219.79,2.69,3267,1.38,175.08,2.73,2.94,202.06,159.57,163.6,14,14.64,13.33,2.28,0.82,0.72,7.6,1.61,0.77,0.12,672,1219.79,2.69,3267,1.38,175.08,2.73,2.94,202.06,159.57,163.6,14,14.64,13.33,2.28,0.82,0.72,7.6,1.61,0.77,0.12,672,1219.79,2.69,3267,1.38,175.08,2.73,2.94,202.06,159.57,163.6,14,14.64,13.33,2.28,0.82,0.72,7.6,1.61,0.77,0.12,672,1219.79,2.69,3267,1.38,175.08,2.73,2.94,202.06,159.57,163.6,14,14.64,13.33,2.28,0.82,0.72,7.6,1.61,0.77,0.12,672,1219.79
building,1.38,1078,0.64,243.74,1.27,1.43,226.39,252.62,252.21,7.17,3.78,4.43,1.42,0.48,0.9,6.58,2.17,0.37,-0.05,188,3001.58,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55,1.31,1176,0.64,242.74,1.16,1.34,226.09,251.44,250.68,9.91,6.4,7.87,1.42,0.63,0.9,6.72,2.23,0.31,-0.05,184,2097.55
building,1.92,957,0.96,175.33,1.76,2.05,161.9,201.82,162.26,7.79,7.24,6.78,2,0.51,0.8,6.67,1.92,0.62,-0.11,254,2880.27,1.92,957,0.96,175.33,1.76,2.05,161.9,201.82,162.26,7.79,7.24,6.78,2,0.51,0.8,6.67,1.92,0.62,-0.11,254,2880.27,1.8,1943,1.57,180.47,2.11,1.84,167.68,206.61,167.12,14.56,16.34,13.44,1,0.75,0.69,7.37,1.86,0.35,-0.1,324,1304.94,1.8,1943,1.57,180.47,2.11,1.84,167.68,206.61,167.12,14.56,16.34,13.44,1,0.75,0.69,7.37,1.86,0.35,-0.1,324,1304.94,1.8,1943,1.57,180.47,2.11,1.84,167.68,206.61,167.12,14.56,16.34,13.44,1,0.75,0.69,7.37,1.86,0.35,-0.1,324,1304.94,1.8,1943,1.57,180.47,2.11,1.84,167.68,206.61,167.12,14.56,16.34,13.44,1,0.75,0.69,7.37,1.86,0.35,-0.1,324,1304.94,1.8,1943,1.57,180.47,2.11,1.84,167.68,206.61,167.12,14.56,16.34,13.44,1,0.75,0.69,7.37,1.86,0.35,-0.1,324,1304.94
building,2.74,316,1.92,200.53,2.73,3.32,181.09,208.44,212.05,7.5,8.4,8.22,3.38,0.5,0.57,6.49,1.04,0.93,-0.07,236,3511.27,2.56,375,1.89,203.27,2.47,3.18,184.51,210.76,214.55,12.33,10.48,10.38,3.63,0.67,0.62,6.85,1.06,0.94,-0.07,246,1987.22,1.85,915,1.06,189.03,1.84,1.98,171.33,196,199.77,16.55,17.57,17.6,2,0.81,0.75,7.45,1.68,0.79,-0.07,240,1219.33,1.85,915,1.06,189.03,1.84,1.98,171.33,196,199.77,16.55,17.57,17.6,2,0.81,0.75,7.45,1.68,0.79,-0.07,240,1219.33,1.85,915,1.06,189.03,1.84,1.98,171.33,196,199.77,16.55,17.57,17.6,2,0.81,0.75,7.45,1.68,0.79,-0.07,240,1219.33,1.46,1005,0.99,180.89,1.67,1.56,164.19,187.43,191.06,27.99,32.43,32.85,2,0.92,0.77,7.67,1.73,0.76,-0.07,198,580.71,1.46,1005,0.99,180.89,1.67,1.56,164.19,187.43,191.06,27.99,32.43,32.85,2,0.92,0.77,7.67,1.73,0.76,-0.07,198,580.71
asphalt,2.94,642,1.43,84.16,2.56,3.02,67.13,90.65,94.7,7.06,7.08,7.15,1.34,0.55,0.66,6.56,1.82,0.33,-0.15,306,2756.09,2.49,2699,1.23,78.4,1.99,2.56,62.18,84.35,88.65,8.8,9.82,10.01,1.44,0.67,0.78,6.93,2.03,0.62,-0.15,532,2015.82,2.78,5145,1.37,75.31,2,2.95,59.73,80.91,85.3,9.19,10.22,10.55,1.83,0.67,0.77,7.04,1.84,0.69,-0.15,846,2028.15,2.78,5145,1.37,75.31,2,2.95,59.73,80.91,85.3,9.19,10.22,10.55,1.83,0.67,0.77,7.04,1.84,0.69,-0.15,846,2028.15,1.91,10240,0.62,80.08,1.36,2.01,64.1,85.85,90.27,13.31,14.3,14.5,1.82,0.77,0.89,7.41,2.14,0.59,-0.15,814,1261.95,1.84,10272,0.62,80.39,1.36,1.93,64.39,86.19,90.6,14.43,15.66,15.79,1.82,0.77,0.89,7.42,2.14,0.59,-0.14,784,1120.95,1.84,10272,0.62,80.39,1.36,1.93,64.39,86.19,90.6,14.43,15.66,15.79,1.82,0.77,0.89,7.42,2.14,0.59,-0.14,784,1120.95
shadow,1.39,220,0.86,49.89,1.43,1.79,61.68,40.14,47.87,9.51,7.03,7.09,3.89,0.53,0.84,6.54,1.35,0.92,0.21,106,3269.51,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04,1.57,529,1.18,58.25,2.17,1.74,71.91,47.6,55.24,26.41,18.58,18.27,2.3,0.8,0.65,7.53,1.49,0.79,0.2,160,1540.04
building,1.48,3084,0.93,230.71,1.33,2.52,215.62,252.64,223.88,7.04,3.65,7.07,9.33,0.53,0.89,6.65,1,0.98,-0.08,560,2851,1.61,4439,1.54,230.66,1.81,2.44,215.64,252.07,224.26,8.72,4.95,10.08,6.91,0.6,0.72,6.92,0.93,0.99,-0.08,650,2432.42,1.57,4804,1.34,231.39,1.84,2.29,216.91,251.77,225.49,10.06,5.55,11.08,6.27,0.63,0.71,7.08,0.97,0.98,-0.07,634,2197.01,1.57,4804,1.34,231.39,1.84,2.29,216.91,251.77,225.49,10.06,5.55,11.08,6.27,0.63,0.71,7.08,0.97,0.98,-0.07,634,2197.01,1.57,4804,1.34,231.39,1.84,2.29,216.91,251.77,225.49,10.06,5.55,11.08,6.27,0.63,0.71,7.08,0.97,0.98,-0.07,634,2197.01,1.78,4982,1.33,230.79,2.14,2.42,217.76,249.89,224.72,11.33,11.77,12.08,5.19,0.68,0.65,7.16,1.01,0.98,-0.07,682,1965.5,1.78,4982,1.33,230.79,2.14,2.42,217.76,249.89,224.72,11.33,11.77,12.08,5.19,0.68,0.65,7.16,1.01,0.98,-0.07,682,1965.5
grass,2.44,554,1.72,146.12,3.03,2.49,213.73,102.01,122.61,8.67,6.99,7.24,1.05,0.65,0.65,6.7,1.72,0.37,0.35,234,2153.61,2.15,1235,1.38,145.17,2.28,2.21,213.81,100.86,120.85,12.53,8.95,10.2,1.28,0.81,0.71,7.16,1.82,0.58,0.36,310,1162.07,2.15,1235,1.38,145.17,2.28,2.21,213.81,100.86,120.85,12.53,8.95,10.2,1.28,0.81,0.71,7.16,1.82,0.58,0.36,310,1162.07,2.87,2870,1.63,147.97,2.32,2.95,211.33,107.53,125.05,21.67,18.47,16.8,1.44,0.83,0.71,7.9,1.84,0.32,0.33,632,1024.24,2.87,2870,1.63,147.97,2.32,2.95,211.33,107.53,125.05,21.67,18.47,16.8,1.44,0.83,0.71,7.9,1.84,0.32,0.33,632,1024.24,2.87,2870,1.63,147.97,2.32,2.95,211.33,107.53,125.05,21.67,18.47,16.8,1.44,0.83,0.71,7.9,1.84,0.32,0.33,632,1024.24,2.87,2870,1.63,147.97,2.32,2.95,211.33,107.53,125.05,21.67,18.47,16.8,1.44,0.83,0.71,7.9,1.84,0.32,0.33,632,1024.24
tree,2.89,288,1.41,124.98,2.4,2.98,187.27,88.61,99.07,15.77,13.45,13.66,1.3,0.69,0.62,7.25,1.76,0.12,0.36,202,2300.9,2.95,713,1.38,114.15,2.72,3.2,174.19,78.74,89.54,20.27,16.13,16.08,2.11,0.77,0.6,7.97,1.62,0.55,0.38,342,1721.7,3.09,844,1.5,110.21,2.83,3.46,167.94,75.75,86.93,26,17.36,17.55,2.48,0.85,0.57,8.14,1.42,0.75,0.38,402,1082.91,5.04,2947,2.27,128.05,3.52,5.1,181.69,94.81,107.67,36.5,28.92,29.06,1.13,0.86,0.4,8.96,1.43,0.26,0.31,1108,1009.96,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66,4.19,4526,2,123.1,3.39,4.33,174.15,91.86,103.29,44.51,32.67,32.69,1.57,0.9,0.47,9.19,1.58,0.2,0.31,1166,703.66
building,1.4,1278,0.73,226.77,1.42,2.06,204.75,251.55,224.01,7.03,4.58,7.13,6.29,0.46,0.91,6.61,1.22,0.96,-0.1,294,3145.16,1.4,1278,0.73,226.77,1.42,2.06,204.75,251.55,224.01,7.03,4.58,7.13,6.29,0.46,0.91,6.61,1.22,0.96,-0.1,294,3145.16,1.4,1278,0.73,226.77,1.42,2.06,204.75,251.55,224.01,7.03,4.58,7.13,6.29,0.46,0.91,6.61,1.22,0.96,-0.1,294,3145.16,2.98,3730,2.61,218.28,3.71,3.05,198.2,242.21,214.44,15.4,13.83,13,1.36,0.79,0.36,7.59,1.23,0.69,-0.1,746,1368.25,2.98,3730,2.61,218.28,3.71,3.05,198.2,242.21,214.44,15.4,13.83,13,1.36,0.79,0.36,7.59,1.23,0.69,-0.1,746,1368.25,3.6,9515,1.7,218.91,1.97,3.62,199.03,235.8,221.9,16.21,17.77,16.24,1.04,0.83,0.7,7.72,1.93,0.22,-0.08,1412,1113.43,3.6,9515,1.7,218.91,1.97,3.62,199.03,235.8,221.9,16.21,17.77,16.24,1.04,0.83,0.7,7.72,1.93,0.22,-0.08,1412,1113.43
asphalt,2.66,998,1.34,71.58,2.35,2.82,57.98,75.54,81.23,8.51,8.88,8.99,1.82,0.49,0.73,6.88,1.77,0.66,-0.13,356,3476.61,3.01,1448,1.82,72.66,2.28,3.17,60.27,76.03,81.68,11.81,9.47,9.55,1.7,0.59,0.66,7.1,1.72,0.74,-0.12,482,2555.53,3.75,2240,1.92,71.41,2.44,3.76,59.02,74.7,80.53,11.1,9.73,9.8,1.03,0.57,0.56,7.16,1.7,0.62,-0.12,712,2728.49,3.93,4159,1.53,73.65,2.11,4.12,60.99,77.23,82.74,14.46,14.57,14.47,1.82,0.61,0.66,7.33,1.77,0.54,-0.12,1062,2083.22,4.86,6902,1.96,72.35,2.64,4.95,61.65,74.97,80.41,19.22,16.37,16.16,1.35,0.73,0.54,7.58,1.57,0.61,-0.1,1644,1445.97,4.82,8236,1.91,68.8,2.21,4.91,58.6,71.17,76.63,19.93,18.84,18.82,1.35,0.78,0.58,7.73,1.64,0.56,-0.1,1782,1286.18,4.82,8236,1.91,68.8,2.21,4.91,58.6,71.17,76.63,19.93,18.84,18.82,1.35,0.78,0.58,7.73,1.64,0.56,-0.1,1782,1286.18
tree,1.66,328,0.9,237.5,1.73,1.74,211.47,250.57,250.48,6.5,4.95,4.99,1.6,0.47,0.83,6.38,1.94,0.54,-0.08,126,3312.05,2.43,2415,1.7,230.35,2.35,2.72,203.15,244.11,243.79,9.02,8.84,9.08,2.54,0.61,0.71,6.97,1.5,0.78,-0.09,534,2327.73,4.21,10373,2.53,230.92,6.57,4.49,203.86,244.29,244.6,10.02,9.22,9.04,1.98,0.66,0.41,7.05,1.12,0.78,-0.09,1828,1953.06,4.27,10558,2.51,230.68,6.45,4.53,203.84,243.94,244.25,10.21,9.97,9.75,1.98,0.67,0.41,7.08,1.13,0.79,-0.09,1862,1925.39,5.16,14351,3.18,230.92,7.05,5.28,204.17,244.15,244.44,10.28,9.89,9.77,1.48,0.7,0.31,7.07,1.1,0.19,-0.09,2528,1765.89,5.16,14351,3.18,230.92,7.05,5.28,204.17,244.15,244.44,10.28,9.89,9.77,1.48,0.7,0.31,7.07,1.1,0.19,-0.09,2528,1765.89,5.16,14351,3.18,230.92,7.05,5.28,204.17,244.15,244.44,10.28,9.89,9.77,1.48,0.7,0.31,7.07,1.1,0.19,-0.09,2528,1765.89
tree,3.2,373,1.61,148.7,2.78,3.73,213.41,106.93,125.76,13.31,10.07,10.96,2.58,0.68,0.57,7.33,1.3,0.81,0.33,288,2575.69,3.2,373,1.61,148.7,2.78,3.73,213.41,106.93,125.76,13.31,10.07,10.96,2.58,0.68,0.57,7.33,1.3,0.81,0.33,288,2575.69,3.2,373,1.61,148.7,2.78,3.73,213.41,106.93,125.76,13.31,10.07,10.96,2.58,0.68,0.57,7.33,1.3,0.81,0.33,288,2575.69,2.35,2119,1.23,124.27,1.88,2.57,178.74,89.45,104.63,24.6,15.92,16.54,2.26,0.9,0.81,8.36,1.84,0.73,0.33,474,752.33,2.35,2119,1.23,124.27,1.88,2.57,178.74,89.45,104.63,24.6,15.92,16.54,2.26,0.9,0.81,8.36,1.84,0.73,0.33,474,752.33,2.35,2119,1.23,124.27,1.88,2.57,178.74,89.45,104.63,24.6,15.92,16.54,2.26,0.9,0.81,8.36,1.84,0.73,0.33,474,752.33,2.35,2119,1.23,124.27,1.88,2.57,178.74,89.45,104.63,24.6,15.92,16.54,2.26,0.9,0.81,8.36,1.84,0.73,0.33,474,752.33
concrete,1.41,1046,0.76,239.94,1.37,1.9,215.11,252.47,252.25,6.2,3.72,3.71,4.94,0.36,0.9,6.4,1.39,0.93,-0.08,246,3420.48,3.23,5676,2.55,239.77,4.57,3.28,215.3,251.88,252.12,7.16,4.6,4.28,1.3,0.56,0.43,6.67,1.24,0.56,-0.08,988,2546.99,3.47,8993,2.97,239.87,5.25,3.52,216.1,251.64,251.86,8.18,5.07,4.76,1.29,0.66,0.36,6.84,1.14,0.55,-0.08,1334,2090.04,3.47,8993,2.97,239.87,5.25,3.52,216.1,251.64,251.86,8.18,5.07,4.76,1.29,0.66,0.36,6.84,1.14,0.55,-0.08,1334,2090.04,3.95,11871,2.67,240.5,4.75,4.09,218.75,251.24,251.51,9.22,5.56,5.26,1.66,0.74,0.44,7.03,1.27,0.6,-0.07,1784,1692.85,3.95,11871,2.67,240.5,4.75,4.09,218.75,251.24,251.51,9.22,5.56,5.26,1.66,0.74,0.44,7.03,1.27,0.6,-0.07,1784,1692.85,3.95,11871,2.67,240.5,4.75,4.09,218.75,251.24,251.51,9.22,5.56,5.26,1.66,0.74,0.44,7.03,1.27,0.6,-0.07,1784,1692.85
soil,2.26,397,1.63,236.16,3.43,2.38,233.62,238.42,236.43,8.41,10.71,11.52,1.62,0.47,0.69,6.75,1.66,0.45,-0.01,190,3241.68,2.81,488,1.86,234.81,3.03,2.99,232.51,236.72,235.2,8.88,11.26,11.57,1.76,0.51,0.52,6.87,1.5,0.52,-0.01,264,3107.28,4.32,5689,2.37,238.29,5.4,4.41,221.07,246.47,247.34,13.61,11.83,10.76,1.45,0.74,0.6,7.63,1.48,0.57,-0.05,1330,1673.67,4.36,9139,2.01,238.1,4.66,4.58,220.3,246.72,247.3,12.31,11.87,11.21,1.88,0.74,0.58,7.51,1.5,0.78,-0.06,1752,1703.74,4.36,9139,2.01,238.1,4.66,4.58,220.3,246.72,247.3,12.31,11.87,11.21,1.88,0.74,0.58,7.51,1.5,0.78,-0.06,1752,1703.74,4.1,9413,1.98,236.67,4.54,4.31,219.42,245.01,245.57,14.19,16.02,15.55,1.87,0.75,0.57,7.57,1.49,0.8,-0.06,1672,1391.66,4.1,9413,1.98,236.67,4.54,4.31,219.42,245.01,245.57,14.19,16.02,15.55,1.87,0.75,0.57,7.57,1.49,0.8,-0.06,1672,1391.66
tree,1.96,144,0.98,112.87,2.31,2.13,168.78,78.85,90.97,11.45,9.01,8.27,1.88,0.69,0.72,6.54,1.65,0.58,0.36,102,2639.3,1.48,216,0.92,105.49,1.58,1.56,158.26,73.55,84.66,20.15,12.72,13.24,1.06,0.84,0.82,7.06,1.98,0.32,0.37,92,1183.7,1.52,889,0.91,116.57,1.57,1.61,166.1,86.85,96.76,28.18,16.68,17.21,1.66,0.93,0.89,8.08,2.04,0.5,0.31,192,505.47,1.52,889,0.91,116.57,1.57,1.61,166.1,86.85,96.76,28.18,16.68,17.21,1.66,0.93,0.89,8.08,2.04,0.5,0.31,192,505.47,1.52,889,0.91,116.57,1.57,1.61,166.1,86.85,96.76,28.18,16.68,17.21,1.66,0.93,0.89,8.08,2.04,0.5,0.31,192,505.47,1.52,889,0.91,116.57,1.57,1.61,166.1,86.85,96.76,28.18,16.68,17.21,1.66,0.93,0.89,8.08,2.04,0.5,0.31,192,505.47,1.52,889,0.91,116.57,1.57,1.61,166.1,86.85,96.76,28.18,16.68,17.21,1.66,0.93,0.89,8.08,2.04,0.5,0.31,192,505.47
building,1.51,869,1.17,189.67,1.56,1.71,164.41,208.08,196.5,7.45,8.08,7.53,2.57,0.54,0.78,6.66,1.57,0.84,-0.12,202,2768.26,1.51,869,1.17,189.67,1.56,1.71,164.41,208.08,196.5,7.45,8.08,7.53,2.57,0.54,0.78,6.66,1.57,0.84,-0.12,202,2768.26,1.42,1074,1.05,187.13,1.63,1.59,163.41,204.47,193.51,9.77,11.86,10.54,2.47,0.7,0.81,6.93,1.67,0.82,-0.11,208,1983.95,1.42,1074,1.05,187.13,1.63,1.59,163.41,204.47,193.51,9.77,11.86,10.54,2.47,0.7,0.81,6.93,1.67,0.82,-0.11,208,1983.95,1.42,1074,1.05,187.13,1.63,1.59,163.41,204.47,193.51,9.77,11.86,10.54,2.47,0.7,0.81,6.93,1.67,0.82,-0.11,208,1983.95,1.42,1074,1.05,187.13,1.63,1.59,163.41,204.47,193.51,9.77,11.86,10.54,2.47,0.7,0.81,6.93,1.67,0.82,-0.11,208,1983.95,1.42,1074,1.05,187.13,1.63,1.59,163.41,204.47,193.51,9.77,11.86,10.54,2.47,0.7,0.81,6.93,1.67,0.82,-0.11,208,1983.95
building,1.87,3645,0.75,236.75,1.55,1.97,204.59,252.82,252.83,5.72,3.22,3.29,1.78,0.24,0.86,6.32,2.05,0.62,-0.11,476,3634.8,1.96,4213,0.76,236.53,1.42,2.1,204.11,252.71,252.76,6.14,3.43,3.43,2.05,0.37,0.9,6.4,2.01,0.66,-0.11,544,3271.57,1.99,5697,0.88,235.15,1.19,2.16,202.58,251.42,251.45,8.87,7.31,7.25,2.24,0.56,0.93,6.67,2,0.69,-0.11,652,2000.93,1.99,5697,0.88,235.15,1.19,2.16,202.58,251.42,251.45,8.87,7.31,7.25,2.24,0.56,0.93,6.67,2,0.69,-0.11,652,2000.93,1.81,5745,0.89,234.48,1.17,1.97,201.97,250.73,250.74,11.81,11.28,11.45,2.25,0.6,0.94,6.72,2.01,0.69,-0.11,598,1310.56,1.48,5878,0.49,232.68,1.16,1.61,200.28,248.85,248.9,17.83,18.65,18.62,2.22,0.68,0.96,6.8,2.04,0.68,-0.11,494,819.63,1.48,5878,0.49,232.68,1.16,1.61,200.28,248.85,248.9,17.83,18.65,18.62,2.22,0.68,0.96,6.8,2.04,0.68,-0.11,494,819.63
building,1.55,2306,0.74,211.82,1.29,1.71,185.81,232.73,216.93,6.91,6.28,6.21,2.43,0.42,0.9,6.55,2,0.62,-0.11,328,3081.92,1.55,2306,0.74,211.82,1.29,1.71,185.81,232.73,216.93,6.91,6.28,6.21,2.43,0.42,0.9,6.55,2,0.62,-0.11,328,3081.92,1.3,2546,0.69,213.09,1.2,1.46,187.44,233.75,218.08,8.64,8.3,7.78,2.49,0.64,0.95,6.76,1.97,0.68,-0.11,294,2110.05,1.3,2546,0.69,213.09,1.2,1.46,187.44,233.75,218.08,8.64,8.3,7.78,2.49,0.64,0.95,6.76,1.97,0.68,-0.11,294,2110.05,1.3,2546,0.69,213.09,1.2,1.46,187.44,233.75,218.08,8.64,8.3,7.78,2.49,0.64,0.95,6.76,1.97,0.68,-0.11,294,2110.05,1.36,2713,0.69,211.44,1.29,1.56,189.14,229.79,215.38,11.4,18.51,13.86,2.86,0.74,0.9,6.91,1.91,0.73,-0.1,326,1508.99,1.36,2713,0.69,211.44,1.29,1.56,189.14,229.79,215.38,11.4,18.51,13.86,2.86,0.74,0.9,6.91,1.91,0.73,-0.1,326,1508.99
grass,1.83,183,0.83,144.61,1.97,1.96,156.36,139.63,137.83,7.98,7.32,7.61,1.6,0.46,0.78,6.52,1.75,0.62,0.06,106,3499,2.3,1839,0.81,149.23,1.64,2.41,161.67,143.43,142.6,10.7,13.14,12.67,1.82,0.68,0.84,7.26,1.98,0.63,0.06,414,1993.59,3.24,6231,1.28,152.19,2.18,3.29,165.47,145.63,145.48,13.47,15.16,14.58,1.17,0.73,0.73,7.64,2.11,0.15,0.06,1038,1639.4,3.25,6443,1.24,152.92,2.11,3.28,165.98,146.47,146.32,13.96,16.16,15.61,1.17,0.74,0.74,7.67,2.12,0.2,0.06,1054,1584.11,3.25,7837,1.4,154.95,2.41,3.28,168.3,148.06,148.5,17.37,19.5,18.61,1.19,0.79,0.71,7.9,1.97,0.3,0.06,1162,1183.25,2.79,10088,1.02,150.61,1.9,2.81,166.54,141.9,143.38,19.08,22.3,20.32,1.17,0.83,0.75,8.06,2.12,0.08,0.08,1128,1037.48,2.79,10088,1.02,150.61,1.9,2.81,166.54,141.9,143.38,19.08,22.3,20.32,1.17,0.83,0.75,8.06,2.12,0.08,0.08,1128,1037.48
grass,3.72,557,2.13,152.42,3.58,3.94,166.87,145.44,144.96,7.65,7.94,7.7,1.79,0.58,0.55,6.74,1.39,0.52,0.07,372,3096.14,3.67,1195,1.84,148.31,2.46,3.98,161.9,141.91,141.12,9.13,9.42,9.23,2.01,0.62,0.66,7.09,1.56,0.68,0.07,550,2507.67,3.67,1195,1.84,148.31,2.46,3.98,161.9,141.91,141.12,9.13,9.42,9.23,2.01,0.62,0.66,7.09,1.56,0.68,0.07,550,2507.67,4.68,5948,1.7,140.83,2.57,4.73,154.88,133.84,133.78,10.86,11.1,10.85,1.2,0.76,0.71,7.39,1.97,0.3,0.07,1460,1634.55,4.68,5948,1.7,140.83,2.57,4.73,154.88,133.84,133.78,10.86,11.1,10.85,1.2,0.76,0.71,7.39,1.97,0.3,0.07,1460,1634.55,5.7,10556,1.85,141.59,3.03,6.16,156.18,134.09,134.49,13.27,13.15,12.55,2.15,0.76,0.66,7.59,1.58,0.61,0.08,2530,1437.79,5.7,10556,1.85,141.59,3.03,6.16,156.18,134.09,134.49,13.27,13.15,12.55,2.15,0.76,0.66,7.59,1.58,0.61,0.08,2530,1437.79
shadow,1.72,663,0.43,45.19,1.7,1.81,47.1,41.36,47.11,9.06,7.43,7.24,1.55,0.7,0.87,6.72,2.13,0.43,0.06,186,2044.52,2.24,935,0.82,45.42,1.64,2.31,48.75,40.86,46.64,8.93,7.35,7.13,1.32,0.7,0.85,6.91,2.15,0.26,0.09,282,2270.08,2.24,935,0.82,45.42,1.64,2.31,48.75,40.86,46.64,8.93,7.35,7.13,1.32,0.7,0.85,6.91,2.15,0.26,0.09,282,2270.08,2.24,935,0.82,45.42,1.64,2.31,48.75,40.86,46.64,8.93,7.35,7.13,1.32,0.7,0.85,6.91,2.15,0.26,0.09,282,2270.08,1.49,1616,0.49,58.68,1.34,1.5,67.58,51.18,57.28,29.04,22.14,21.2,1.02,0.91,0.89,7.96,2.31,0.07,0.14,242,615.74,1.49,1616,0.49,58.68,1.34,1.5,67.58,51.18,57.28,29.04,22.14,21.2,1.02,0.91,0.89,7.96,2.31,0.07,0.14,242,615.74,1.49,1616,0.49,58.68,1.34,1.5,67.58,51.18,57.28,29.04,22.14,21.2,1.02,0.91,0.89,7.96,2.31,0.07,0.14,242,615.74
